rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
11,682985,Riley Greene,DET,KC,2026-07-23T22:40:00Z,Scheduled,4,Randy Dobnak,677976,R,57.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",61.7,41.4,27.6,90.4,80.0,54.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.4% barrel, 1.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.35,49.07,91.09,102.8669,0.4826,0.2305,0.3537,75.67,58.6,40.17,32.47,21.3,0.2007,6.44,45.17,92.09,0.4458,0.1583,19.4,,,Comerica Park,
12,663586,Austin Riley,ATL,SD,2026-07-23T16:15:00Z,In Progress,6,Kyle Hart,606996,L,56.7,Longshot,Watch List,"Strong Barrel, Platoon Edge, Hot Hitter/Streak",51.6,29.9,68.9,76.2,78.0,88.9,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.3% barrel, 5.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.47,45.86,91.18,102.6296,0.4146,0.1928,0.3097,75.83,59.03,40.15,32.48,13.2,0.1477,7.27,32.82,87.38,0.3831,0.1616,25.82,Out To LF,82,Truist Park,
13,596146,Max Kepler,AZ,STL,2026-07-23T21:15:00Z,Pre-Game,5,Michael McGreevy,700241,R,56.6,Longshot,Watch List,"Strong Barrel, Platoon Edge",51.5,52.9,35.6,86.4,80.0,46.0,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,1,"Last 7 games: 7/23, 1 HR","platoon edge; pitcher baseline 9.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.23,48.41,90.52,100.6038,0.443,0.2175,0.3215,71.16,15.58,42.62,32.59,6.8,0.1764,9.43,40.94,90.29,0.4801,0.1984,25.36,In From RF,81,Busch Stadium,
14,592518,Manny Machado,SD,ATL,2026-07-23T16:15:00Z,In Progress,3,Chris Sale,519242,L,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",51.2,22.4,68.9,96.6,78.0,67.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.0% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.71,46.18,91.08,101.8738,0.453,0.2072,0.3368,74.57,43.91,40.36,28.92,23.5,0.2137,6.02,33.51,87.27,0.3354,0.1143,26.39,Out To LF,82,Truist Park,
15,606466,Ketel Marte,AZ,STL,2026-07-23T21:15:00Z,Pre-Game,1,Michael McGreevy,700241,R,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.0,51.5,35.6,93.2,75.0,37.8,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","switch hitter; pitcher baseline 9.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.4,45.32,90.94,102.7183,0.5039,0.214,0.3697,74.67,45.36,50.24,27.64,21.0,0.2123,9.43,40.94,90.29,0.4801,0.1984,25.36,In From RF,81,Busch Stadium,
16,676475,Alec Burleson,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,3,Brandon Pfaadt,694297,R,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.8,46.3,35.6,96.6,80.0,37.6,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,0,Contact streak: 10/27 over last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.69,46.78,91.49,101.8097,0.5172,0.2277,0.3723,73.03,31.16,43.54,27.96,15.9,0.1788,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
17,671739,Michael Harris II,ATL,SD,2026-07-23T16:15:00Z,In Progress,4,Kyle Hart,606996,L,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",50.4,29.9,68.9,94.9,50.0,87.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,30,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.3% barrel, 5.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.27,48.37,90.97,103.6603,0.4835,0.1956,0.3444,74.65,46.16,35.66,23.61,18.6,0.1901,7.27,32.82,87.38,0.3831,0.1616,25.82,Out To LF,82,Truist Park,
18,680777,Ryan Jeffers,MIN,CLE,2026-07-23T17:10:00Z,In Progress,3,Gavin Williams,668909,R,56.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",48.0,59.4,36.6,96.6,50.0,51.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.1% barrel, 20.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.9,41.47,90.07,101.2837,0.4665,0.2102,0.367,73.0,35.8,38.65,29.36,9.0,0.2248,11.1,47.59,90.82,0.426,0.1873,25.3,In From CF,72,Progressive Field,
19,664034,Ty France,SD,ATL,2026-07-23T16:15:00Z,In Progress,4,Chris Sale,519242,L,55.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",46.9,22.4,68.9,94.9,78.0,83.6,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 6.0% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.78,48.26,91.46,101.5388,0.4397,0.1905,0.3287,71.7,18.41,37.27,23.78,12.6,0.215,6.02,33.51,87.27,0.3354,0.1143,26.39,Out To LF,82,Truist Park,
20,605137,Josh Bell,MIN,CLE,2026-07-23T17:10:00Z,In Progress,4,Gavin Williams,668909,R,55.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",45.6,57.4,36.6,94.9,75.0,22.4,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,0,"Last 7 games: 7/26, 0 HR","switch hitter; pitcher baseline 11.1% barrel, 20.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.56,44.62,90.05,101.0318,0.4549,0.2038,0.3352,72.33,28.6,41.22,26.71,15.7,0.1758,11.1,47.59,90.82,0.426,0.1873,25.3,In From CF,72,Progressive Field,
21,691023,Jordan Walker,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,2,Brandon Pfaadt,694297,R,55.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",59.2,46.3,35.6,100.0,50.0,15.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,0,"Last 7 games: 6/27, 0 HR","same-side matchup; pitcher baseline 9.6% barrel, 13.4 HR allowed",EV profile; pitcher fly-ball pressure modest,13.07,50.35,93.42,105.251,0.4624,0.2026,0.3403,78.87,83.33,38.17,23.49,17.2,0.1869,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
22,663457,Lars Nootbaar,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,4,Brandon Pfaadt,694297,R,54.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",48.6,46.3,35.6,94.9,80.0,28.9,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,1,"Last 7 games: 4/21, 1 HR","platoon edge; pitcher baseline 9.6% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.06,50.77,91.65,101.8706,0.4385,0.1907,0.3422,72.98,33.74,40.45,27.29,6.0,0.1361,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
23,543807,George Springer,TOR,TB,2026-07-23T19:07:00Z,Pre-Game,4,Casey Legumina,668984,R,53.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",41.8,42.2,66.4,94.9,50.0,37.8,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","same-side matchup; pitcher baseline 8.6% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.39,42.14,88.88,100.3416,0.4366,0.1897,0.3354,73.14,34.25,41.79,27.0,16.6,0.1866,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,64,Rogers Centre,
24,672960,Kazuma Okamoto,TOR,TB,2026-07-23T19:07:00Z,Pre-Game,6,Casey Legumina,668984,R,53.4,Longshot,Watch List,Strong Barrel,54.9,42.2,66.4,76.2,50.0,0.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,0,"Last 7 games: 2/22, 0 HR","same-side matchup; pitcher baseline 8.6% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.0,46.2,91.0,102.2107,0.433,0.219,0.321,73.3,36.2,50.8,33.1,22.0,0.218,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,64,Rogers Centre,
25,695506,Jac Caglianone,KC,DET,2026-07-23T22:40:00Z,Scheduled,3,Troy Melton,675512,R,53.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",59.8,31.7,27.6,92.1,80.0,34.9,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,1,"Last 7 games: 6/26, 1 HR","platoon edge; pitcher baseline 6.4% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.1,51.5,91.92,104.9339,0.4786,0.2171,0.3455,77.33,75.04,43.72,22.33,13.3,0.1849,6.43,39.89,89.47,0.3535,0.14,25.05,,,Comerica Park,
26,682818,Yohendrick Piñango,TOR,TB,2026-07-23T19:07:00Z,Pre-Game,1,Casey Legumina,668984,R,52.9,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",35.6,42.2,66.4,93.2,80.0,15.3,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,18,0,"Last 7 games: 4/18, 0 HR","platoon edge; pitcher baseline 8.6% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.0,44.7,90.5,101.803,0.404,0.138,0.313,75.7,58.3,28.9,21.9,5.0,0.144,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,64,Rogers Centre,
27,802139,JJ Wetherholt,STL,AZ,2026-07-23T21:15:00Z,Pre-Game,1,Brandon Pfaadt,694297,R,52.4,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",40.1,46.3,35.6,93.2,80.0,48.7,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,30,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.5,45.6,90.1,99.5066,0.438,0.179,0.349,72.4,22.3,37.4,30.6,15.0,0.146,9.57,39.78,89.26,0.4359,0.1778,20.96,In From RF,81,Busch Stadium,
28,665489,Vladimir Guerrero Jr.,TOR,TB,2026-07-23T19:07:00Z,Pre-Game,2,Casey Legumina,668984,R,52.2,Longshot,Watch List,Premium Lineup Spot,40.7,42.2,66.4,100.0,50.0,4.2,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","same-side matchup; pitcher baseline 8.6% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.63,46.15,90.81,103.2601,0.4367,0.1472,0.3539,76.35,63.92,36.02,19.03,11.1,0.119,8.59,40.93,88.64,0.4228,0.1624,29.97,Out To CF,64,Rogers Centre,
29,676439,Hunter Feduccia,TB,TOR,2026-07-23T19:07:00Z,Pre-Game,9,Shane Bieber,669456,R,51.8,Longshot,Watch List,"Pitcher Vulnerable, Platoon Edge",27.5,74.3,66.4,44.8,80.0,30.3,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,1,"Last 7 games: 4/20, 1 HR","platoon edge; pitcher baseline 11.9% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.99,36.09,89.63,98.8144,0.3356,0.1227,0.2911,70.5,9.97,28.74,28.22,1.4,0.0878,11.88,51.7,92.15,0.5602,0.2558,27.64,Out To CF,64,Rogers Centre,
30,800050,Chase DeLauter,CLE,MIN,2026-07-23T17:10:00Z,In Progress,3,Taj Bradley,671737,R,51.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",35.0,49.1,36.6,96.6,80.0,39.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.5,44.8,91.0,101.4822,0.435,0.154,0.345,71.5,18.8,38.5,20.5,11.0,0.167,9.08,43.68,90.67,0.3903,0.1596,30.17,In From CF,72,Progressive Field,
31,695600,Carter Jensen,KC,DET,2026-07-23T22:40:00Z,Scheduled,1,Troy Melton,675512,R,51.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",54.2,31.7,27.6,88.7,80.0,36.5,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,1,"Last 7 games: 7/29, 1 HR","platoon edge; pitcher baseline 6.4% barrel, 7.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,12.89,47.66,92.11,102.8257,0.4468,0.2004,0.3343,74.2,39.66,39.04,30.07,10.7,0.2094,6.43,39.89,89.47,0.3535,0.14,25.05,,,Comerica Park,
32,693307,Dillon Dingler,DET,KC,2026-07-23T22:40:00Z,Scheduled,5,Randy Dobnak,677976,R,50.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",49.4,41.4,27.6,81.9,50.0,88.9,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 6.4% barrel, 1.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.88,46.33,89.72,101.0913,0.5072,0.2214,0.3685,71.84,16.28,41.15,29.06,19.3,0.2275,6.44,45.17,92.09,0.4458,0.1583,19.4,,,Comerica Park,
33,672515,Gabriel Moreno,AZ,STL,2026-07-23T21:15:00Z,Pre-Game,4,Michael McGreevy,700241,R,50.0,Longshot,Watch List,Premium Lineup Spot,35.6,52.9,35.6,94.9,50.0,48.3,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,1,Contact streak: 8/25 over last 7 games,"same-side matchup; pitcher baseline 9.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.31,41.86,89.63,99.493,0.4572,0.167,0.3677,71.32,20.45,35.43,25.33,7.6,0.1424,9.43,40.94,90.29,0.4801,0.1984,25.36,In From RF,81,Busch Stadium,
34,608070,José Ramírez,CLE,MIN,2026-07-23T17:10:00Z,In Progress,2,Taj Bradley,671737,R,49.9,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",34.2,47.3,36.6,100.0,75.0,20.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","switch hitter; pitcher baseline 9.1% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.65,41.41,89.6,100.0552,0.4453,0.162,0.3518,70.34,13.4,49.29,30.39,16.0,0.1892,9.08,43.68,90.67,0.3903,0.1596,30.17,In From CF,72,Progressive Field,
